id,name.local,name.en,name.slug,code.id,zip_codes,geo.lat,geo.lon
KG02220805000,Ак-Терек,Ak-Terek,ak-terek-20805,KG02220805000,723405,42.075,76.431
KG02220808000,Болот Мамбетов,Bolot Mambetov,bolot-mambetov-20808,KG02220808000,722800,42.1,76.847
KG02220828000,Кажы-Сай,Kadji-Say,kadji-say-20828,KG02220828000,722800,42.153,77.176
KG02220807000,Көк-Мойнок,Kek-Moynok,kek-moynok-20807,KG02220807000,722800,42.353,76.187
KG02220806000,Көл-Төр,Kel-Ter,kel-ter-20806,KG02220806000,722800,42.074,76.623
KG02220810000,Күн-Чыгыш,Kyun-Chygysh,kyun-chygysh-22081,KG02220810000,722800,42.124,76.977
KG02220820000,Төрт-Күл,Tert-Kul,tert-kul-22082,KG02220820000,722800,42.067,76.931
KG02220815000,Тоң,Ton,ton-20815,KG02220815000,722800,42.103,77.237
KG02220825000,Улакол,Ulakol,ulakol-20825,KG02220825000,722800,42.284,76.387
